"S.No,Open,High,Low,Close,Adj Close,Volume"
"2749,22840,23020,22480,22600,18962.51367,14720550"
"2750,22000,22280,21980,22100,18542.99023,21837450"
"2751,21640,22540,21560,22160,18593.33594,11344750"
"2752,22540,22920,22400,22540,18912.16992,16572550"
"2753,22560,22900,22400,22500,18878.60938,14143600"
"2754,22320,22420,22080,22300,18710.80469,15148300"
"2755,22120,22300,21740,21780,18274.49219,16281750"
"2756,22300,22340,22020,22120,18559.77539,9476750"
"2757,21880,22000,21620,21660,18173.80664,11766050"
"2758,21940,22080,21800,22080,18526.20898,11127700"
"2759,22260,22260,21800,21880,18358.40039,8505900"
"2760,22060,22240,21840,22240,18660.45508,8378450"
"2761,22020,22220,21740,21900,18375.18164,8388600"
"2762,21800,22000,21720,21820,18308.06055,6243850"
"2763,22000,22600,21800,22600,18962.51367,13726100"
"2764,22580,23660,22300,23620,19818.34375,24566950"
"2765,23960,25000,23700,24880,20875.54297,38623150"
"2766,25000,25040,24320,24700,20724.51758,13475800"
"2767,24380,24840,24100,24340,20422.46094,13000300"
"2768,24300,24500,23880,24040,20170.75195,10162150"
"2769,23960,24200,23860,24080,20204.30859,8570150"
"2770,24360,24360,23900,24120,20237.86914,6030200"
"2771,24520,25380,24440,25360,21278.28711,19202900"
"2772,25100,25220,24540,24620,20657.39648,12141400"
"2773,24620,24680,24380,24600,20640.61719,9079600"
"2774,24560,24640,23980,24000,20137.1875,11547150"
"2775,24020,24020,23600,23880,20036.5,10621750"
"2776,23800,24400,23640,24100,20221.08984,9693950"
"2777,24400,24540,24300,24400,20472.80273,10754700"
"2778,24760,24760,24240,24360,20439.24219,12502750"
"2779,24120,24400,24120,24200,20304.99414,10024150"
"2780,24380,24520,24340,24460,20523.14844,12336350"
"2781,24940,24960,24200,24400,20472.80273,10284300"
"2782,24480,24480,23800,23800,19969.37695,17811050"
"2783,23800,24220,23640,24020,20153.9668,12287900"
"2784,25460,26020,25280,25280,21211.17188,44377800"
"2785,25900,25920,25480,25740,21597.13281,9844550"
"2786,25880,25960,25740,25900,21731.37695,12866850"
"2787,25900,25900,25320,25900,21731.37695,9222700"
"2788,26000,26020,25900,25960,21781.72266,9735500"
"2789,26040,26060,25960,26000,21815.28125,8871350"
"2790,26280,26280,26000,26040,21848.84766,5637800"
"2791,26060,26420,26040,26380,22134.11914,7916550"
"2792,26380,27140,26380,26980,22637.55078,13553100"
"2793,26920,26920,26340,26340,22100.5625,15977800"
"2794,26340,26380,25880,26100,21899.18555,20490850"
"2795,26060,26080,25480,25720,21580.34766,14397250"
"2796,25600,25600,25200,25460,21362.19336,14337950"
"2797,25400,25780,25360,25580,21462.88672,12894750"
"2798,25580,25660,25060,25320,21244.73242,13088650"
"2799,25320,25580,25040,25320,21244.73242,11808250"
"2800,25880,26560,25740,26560,22285.14844,18356500"
"2801,26900,26940,26360,26900,22570.42969,17943850"
"2802,26920,26980,26740,26780,22469.73633,10976350"
"2803,26780,26860,26780,26860,22536.86719,6257000"
"2804,26860,27100,26860,27040,22687.89648,11488100"
"2805,26900,26940,26580,26580,22628.30469,9637450"
"2806,26600,26700,26420,26540,22594.24609,10649100"
"2807,26800,26800,26540,26600,22645.32813,8774950"
"2808,26720,26720,26260,26660,22696.41211,10139500"
"2809,26300,26340,25760,25900,22049.39844,15235500"
"2810,25880,26220,25640,26140,22253.7168,14322750"
"2811,26780,26780,26200,26280,22372.90234,14477600"
"2812,26280,26440,26280,26280,22372.90234,9312400"
"2813,26260,26380,26020,26320,22406.95703,8325400"
"2814,26280,26800,26000,26780,22798.5625,12293400"
"2815,26780,27100,26700,26900,22900.73047,14332250"
"2816,26900,26980,26580,26680,22713.43555,14103900"
"2817,26680,26680,26260,26320,22406.95703,13568500"
"2818,26580,26980,26400,26860,22866.67383,6672950"
"2819,27000,27440,26900,27440,23360.44531,13278050"
"2820,27340,27900,27200,27900,23752.05078,16612650"
"2821,27960,27980,27560,27560,23462.60352,17957700"
"2822,28000,28000,27540,27720,23598.81641,12858750"
"2823,27500,27900,27280,27780,23649.89453,10153500"
"2824,27500,28000,27480,28000,23837.18555,9957200"
"2825,27720,27800,27480,27560,23462.60352,10831500"
"2826,27360,27900,27140,27200,23156.12695,13702250"
"2827,27200,27540,27200,27300,23241.25977,16110000"
"2828,27300,27540,27120,27360,23292.33594,10521000"
"2829,27600,27600,27180,27320,23258.2832,5654400"
"2830,27500,27620,27180,27180,23139.09766,9328900"
"2831,27180,27380,26920,27160,23122.07227,6770400"
"2832,26920,27480,26720,27440,23360.44531,8005050"
"2833,27200,27980,27140,27900,23752.05078,8693500"
"2834,28000,28000,27540,27560,23462.60352,6519350"
"2835,27480,27480,27080,27100,23070.99023,9973800"
"2836,26800,27160,26620,26880,22883.69922,10748200"
"2837,27200,27220,26900,27220,23173.1543,6522900"
"2838,27360,27480,27220,27480,23394.49805,6226500"
"2839,27480,27540,27280,27540,23445.57422,5745000"
"2840,27560,27800,27320,27340,23275.31445,15301800"
"2841,27700,27780,27280,27340,23275.31445,10863250"
"2842,27600,27700,27460,27580,23479.63086,8374250"
"2843,27580,27600,27360,27500,23411.52344,8179150"
"2844,27500,27520,27140,27140,23105.04688,13009400"
"2845,27500,28460,27340,28460,24228.79688,21805600"
"2846,28700,28740,28120,28360,24143.66797,13748800"
"2847,28220,28800,28200,28740,24467.17188,11603100"
"2848,28780,28860,28340,28440,24211.77344,9615600"
"2849,28280,28980,28120,28840,24552.30469,11733500"
"2850,28800,28800,28400,28400,24177.72266,7814600"
"2851,28680,28860,28400,28420,24194.74609,10419850"
"2852,28380,29580,28360,29480,25097.15039,21108650"
"2853,29200,29460,28940,28940,24637.43555,19153200"
"2854,29220,29580,29100,29140,24807.70313,9413100"
"2855,29160,29740,29100,29400,25029.04688,8974550"
"2856,29400,30000,29200,29940,25488.76367,13661150"
"2857,29920,30120,29720,30060,25590.92383,12464350"
"2858,30200,30200,29400,29400,25029.04688,13225800"
"2859,29500,29600,29200,29280,24926.88867,12704950"
"2860,29240,29480,29160,29340,24977.9707,8122900"
"2861,29100,29560,29100,29520,25131.20508,9113150"
"2862,29740,29760,29440,29700,25284.44531,9369050"
"2863,29000,29120,28420,28420,24194.74609,21005950"
"2864,28300,28960,28300,28420,24194.74609,16065800"
"2865,28500,28680,28240,28560,24313.92969,8955500"
"2866,28980,29040,28600,28820,24535.27734,9842650"
"2867,28740,28740,28400,28460,24228.79688,7266050"
"2868,28680,28800,28460,28680,24416.08789,6903400"
"2869,28680,28800,28400,28680,24416.08789,6270150"
"2870,28860,29800,28700,29400,25029.04688,10582600"
"2871,29560,29700,29240,29240,24892.83398,9526050"
"2872,29400,29700,29200,29580,25182.28516,7773400"
"2873,29400,29780,29400,29660,25250.39453,9107550"
"2874,29600,29880,29560,29800,25369.57617,9960100"
"2875,29580,29820,29360,29580,25182.28516,10293300"
"2876,29700,29700,29300,29480,25097.15039,9429750"
"2877,29200,29400,28540,28920,24620.41016,13551050"
"2878,29240,29540,28940,29540,25148.23047,10762350"
"2879,29540,29560,28940,29000,24688.51563,10172300"
"2880,28920,28960,28460,28600,24347.99023,12394900"
"2881,28420,28900,28400,28880,24586.35547,11852650"
"2882,28880,29460,28720,29220,24875.80664,12655550"
"2883,29400,29400,28800,29020,24705.54297,9245150"
"2884,28980,29100,28000,28200,24007.45703,19089900"
"2885,28200,28220,27500,27900,23752.05078,16517150"
"2886,27800,28000,27180,27320,23258.2832,15697300"
"2887,27340,27880,27280,27700,23581.78906,10895650"
"2888,27700,28360,27580,28200,24007.45703,18352850"
"2889,28140,28460,27940,28000,23837.18555,8283700"
"2890,27800,27820,27120,27240,23190.17578,13270500"
"2891,27240,27500,27080,27400,23326.38867,10257400"
"2892,27320,27400,26760,26760,22781.54102,9488100"
"2893,27200,27200,26720,26720,22747.48828,9640450"
"2894,26900,27060,26480,26620,22662.35547,10633200"
"2895,26980,26980,26520,26660,22696.41211,9877250"
"2896,26820,26860,26560,26800,22815.59375,8488500"
"2897,27100,27120,26420,26520,22577.22266,8922350"
"2898,26700,26700,26180,26400,22475.06055,9626850"
"2899,26420,27100,26140,26760,22781.54102,8680900"
"2900,26980,27400,26820,27320,23258.2832,10291450"
"2901,27420,27440,26880,27040,23019.91602,7210600"
"2902,27060,27060,26700,27000,22985.85938,8195800"
"2903,27320,27380,26720,27240,23190.17578,10034150"
"2904,27200,27320,26260,26280,22372.90234,17265450"
"2905,26340,26420,26020,26180,22287.76953,15048150"
"2906,26400,26420,25940,26140,22253.7168,17380750"
"2907,26000,26020,25760,25820,21981.29102,10921950"
"2908,26000,26060,25760,26060,22185.61133,8757550"
"2909,26060,26320,25300,25460,21674.81055,11769400"
"2910,26300,26820,26100,26740,22764.51758,19411950"
"2911,26500,27100,26400,26820,22832.62109,9828150"
"2912,26900,26940,26260,26280,22372.90234,10118950"
"2913,26000,26200,25360,25640,21828.05078,13735250"
"2914,25640,25880,25240,25240,21487.52344,12501700"
"2915,25260,25480,25060,25140,21402.39063,15314050"
"2916,25560,25740,25280,25540,21742.91602,11741500"
"2917,25100,25480,25100,25400,21623.73242,8067800"
"2918,25400,25480,24900,25100,21368.33594,12767600"
"2919,25000,25320,24800,25080,21351.30664,9452300"
"2920,25180,25580,25020,25300,21538.60352,8247600"
"2921,25320,25560,25200,25320,21555.62891,7094750"
"2922,25820,25920,25520,25620,21811.02344,6370900"
"2923,26180,26560,25820,26420,22492.08789,10159000"
"2924,26000,26220,25820,26040,22168.58789,10198000"
"2925,25800,26060,25380,25380,21606.71094,10695800"
"2926,25040,25800,25040,25560,21759.94727,10347500"
"2927,25380,25700,25120,25620,21828.10547,11519950"
"2928,25520,25700,25320,25360,21606.58594,9870350"
"2929,25360,26040,25180,25900,22066.66797,8324900"
"2930,25720,26080,25700,25980,22134.82813,8223000"
"2931,25740,25880,25340,25360,21606.58594,7130200"
"2932,25060,25200,24460,24600,20959.07617,10099950"
"2933,24400,25180,24400,24800,21129.46875,12478250"
"2934,24800,25020,24640,24780,21112.43359,11780950"
"2935,24600,25300,24520,25300,21555.4707,14030500"
"2936,25140,25320,24960,25180,21453.22852,9573400"
"2937,25000,25440,24900,25320,21572.50781,7672050"
"2938,25300,25400,24420,24500,20873.87109,19989700"
"2939,24500,24760,24480,24700,21044.26758,8370650"
"2940,24460,25740,24460,25640,21845.14453,11173450"
"2941,26000,26220,25560,26100,22237.06445,14861650"
"2942,25820,26080,25460,25500,21725.86914,6446400"
"2943,25500,25540,24940,25260,21521.38867,9702750"
"2944,24880,25200,24700,25060,21350.99023,13416150"
"2945,24880,25060,24680,24680,21027.23047,10448250"
"2946,24540,24760,24480,24580,20942.03516,9829200"
"2947,24580,24940,24560,24600,20959.07617,12152000"
"2948,24480,25020,24380,24600,20959.07617,13381350"
"2949,25000,25500,24620,25260,21521.38867,13734450"
"2950,25160,25200,24300,24300,20703.47266,15419600"
"2951,24400,24440,23500,23700,20192.27148,19579450"
"2952,23680,23680,23320,23500,20021.87695,9844550"
"2953,23500,23740,23400,23640,20141.1543,12844350"
"2954,23640,23640,23160,23180,19749.24023,12802500"
"2955,23100,23120,22300,22300,18999.48633,20199050"
"2956,22400,22740,22300,22720,19357.32617,13787100"
"2957,22800,22840,22600,22820,19442.52344,5722500"
"2958,23020,23580,22960,23140,19715.16211,11664300"
"2959,23000,23280,22800,23080,19664.03516,11154000"
"2960,23060,23060,22760,22800,19425.48633,7520550"
"2961,22800,22800,22800,22800,19425.48633,0"
"2962,22800,22820,22080,22080,18812.04297,11360850"
"2963,22360,22820,22340,22620,19272.125,11583600"
"2964,23380,23520,22820,23080,19664.03516,20070750"
"2965,23260,23420,22600,22780,19408.43945,10805950"
"2966,21980,22560,21920,22020,18760.92578,20442550"
"2967,21760,22300,20660,21580,18386.04883,22429600"
"2968,21580,22140,21340,21580,18386.04883,19625950"
"2969,21360,21480,21000,21340,18181.57422,27947600"
"2970,21640,21720,21260,21340,18181.57422,24769400"
"2971,21720,21720,21460,21620,18420.12891,23111150"
"2972,21420,21780,21040,21780,18556.44531,20415450"
"2973,21780,21960,21620,21700,18488.28906,12018600"
"2974,21380,21900,21300,21800,18573.48828,15634150"
"2975,22040,22500,21860,22440,19118.76367,15200350"
"2976,22440,22880,22360,22580,19238.04492,12570650"
"2977,22580,22580,22100,22240,18948.36328,9590250"
"2978,22260,22720,22120,22620,19272.125,9116500"
"2979,22920,22940,22720,22940,19544.75977,12968800"
"2980,22600,22780,22360,22680,19323.24219,18128400"
"2981,22520,22660,22300,22300,18999.48633,10208350"
"2982,22400,22480,22200,22480,19152.8418,8353650"
"2983,22280,22560,22260,22460,19135.80273,11647800"
"2984,22420,23140,22420,23040,19629.96094,17188150"
"2985,23060,23140,22880,23140,19715.16211,13698000"
"2986,22900,23840,22700,23800,20277.47852,21813500"
"2987,23260,23460,23000,23000,19595.87891,10267950"
"2988,22860,23000,22600,22900,19510.68359,12533750"
"2989,22880,22880,22500,22620,19272.125,9882450"
"2990,22520,22700,22500,22520,19186.92383,6636050"
"2991,22400,22500,22180,22240,18948.36328,10458000"
"2992,22000,22680,21800,22680,19323.24219,22946800"
"2993,22800,22900,22420,22680,19323.24219,12052050"
"2994,22240,22660,22240,22380,19067.64648,13715100"
"2995,22380,22620,22300,22300,18999.48633,12096750"
"2996,22600,23100,22540,23020,19612.92188,19149350"
"2997,23960,25040,23720,25020,21316.91016,39975100"
"2998,25000,25580,25000,25400,21640.66797,28533850"
"2999,25200,25260,24940,25200,21470.26953,18948700"
"3000,25200,25440,24960,25040,21333.95508,9900000"
"3001,24960,25200,24740,25080,21368.0293,8752550"
"3002,24880,25640,24860,25380,21623.62891,12425150"
"3003,25300,25380,25180,25300,21555.4707,7198400"
"3004,25140,25300,24980,25120,21402.11133,5853500"
"3005,25200,25460,25120,25320,21572.50781,7517350"
"3006,25300,25640,25180,25400,21640.66797,6978350"
"3007,25600,25900,25380,25600,21811.06836,11533650"
"3008,26000,26000,25560,25780,21964.42578,13153550"
"3009,25960,25960,25440,25840,22015.54883,7608250"
"3010,25640,25980,25620,25960,22117.78711,6612050"
"3011,25880,26160,25820,26160,22288.18359,13565150"
"3012,26600,27840,26480,26500,22577.86328,31523550"
"3013,26900,27800,26820,27440,23378.73633,25469250"
"3014,27700,27860,27480,27660,23566.17773,19327300"
"3015,27620,27620,27000,27040,23037.94141,15092000"
"3016,27040,27220,26520,26600,22663.0625,14053500"
"3017,26600,27080,26600,26840,22867.53906,8652100"
"3018,26860,26960,26600,26760,22799.38086,8216100"
"3019,26760,26880,26420,26880,22901.62109,9283050"
"3020,26720,26820,26280,26420,22509.70117,9877550"
"3021,26420,26900,26420,26660,22714.18359,7022450"
"3022,26660,26680,26340,26340,22441.54492,7870850"
"3023,26340,26340,26000,26000,22151.86328,8883850"
"3024,25820,25820,25260,25260,21521.38867,13785250"
"3025,25500,25800,25400,25400,21640.66797,9309200"
"3026,25440,25800,25440,25620,21828.10547,8386750"
"3027,25800,25800,25420,25780,21964.42578,9642500"
"3028,25780,25920,25560,25700,21896.26563,8436000"
"3029,25700,26040,25620,25640,21845.14453,9941000"
"3030,25640,26100,25640,25980,22134.82813,7978000"
"3031,26000,26200,25980,25980,22134.82813,7131350"
"3032,25980,26800,25980,26700,22748.26172,9290000"
"3033,26900,26980,26540,26540,22611.94141,8492700"
"3034,26500,26500,25680,25680,21879.22852,26700300"
"3035,25880,26440,25760,26420,22509.70117,12605650"
"3036,26420,26440,25880,26000,22151.86328,11481400"
"3037,25900,25940,25720,25800,21981.46289,8334750"
"3038,25500,25600,25340,25380,21623.62891,9635550"
"3039,25380,25500,25240,25240,21504.34961,9805350"
"3040,25240,25440,25240,25240,21504.34961,6916100"
"3041,25240,25500,25240,25260,21521.38867,9090600"
"3042,25260,25860,25260,25660,21862.18945,15193350"
"3043,25660,25900,25440,25680,21879.22852,10336450"
"3044,25460,25460,25100,25220,21487.31445,11140050"
"3045,25220,25600,25200,25540,21759.94336,8774700"
"3046,25560,26200,25560,25980,22134.82813,10398100"
"3047,26020,26160,25500,25800,21981.46289,8733850"
"3048,25300,25760,25280,25560,21776.98828,8418450"
"3049,25560,25700,25220,25600,21811.06836,8023300"
"3050,25600,25840,25340,25840,22015.54883,10309600"
"3051,25840,25980,25640,25900,22066.66797,10357400"
"3052,25900,26000,25700,25700,21896.26563,7807550"
"3053,25700,25780,25320,25320,21572.50781,11361500"
"3054,25300,25320,24820,25080,21711.01563,11647200"
"3055,25200,25440,25080,25200,21814.89844,10197900"
"3056,25200,25200,24100,24100,20862.66016,15346950"
"3057,24040,24360,23720,24160,20914.59766,10800100"
"3058,24160,24160,23360,23500,20343.25586,18337600"
"3059,23320,23660,23020,23260,20135.49609,14119400"
"3060,23260,23720,23260,23420,20274.00391,12888150"
"3061,23120,23320,22920,23040,19945.05078,12063850"
"3062,22960,23320,22880,22920,19841.16797,10314150"
"3063,23060,23180,22960,22960,19875.79492,7165800"
"3064,22620,22840,22620,22760,19702.66016,10451100"
"3065,22800,23040,22480,22640,19598.77734,10473200"
"3066,21760,22660,21760,22520,19494.90039,16010700"
"3067,22560,23420,22560,23420,20274.00391,10362100"
"3068,23200,23200,22640,22760,19702.66016,8352600"
"3069,22660,23100,22500,22620,19581.46875,9517600"
"3070,22900,23360,22900,23360,20222.0625,7376400"
"3071,23440,23520,23120,23240,20118.18359,7995650"
"3072,23100,23140,22720,22740,19685.34961,7619950"
"3073,22520,23500,22520,23500,20343.25586,13811850"
"3074,23280,23360,22780,22900,19823.85547,15795600"
"3075,22800,23000,22320,23000,19910.41992,21849150"
"3076,23040,23260,23020,23260,20135.49609,12998950"
"3077,23220,23320,22940,23120,20014.30273,8317400"
"3078,23000,23040,22740,22920,19841.16797,8725350"
"3079,23000,23220,22960,23120,20014.30273,12397950"
"3080,23120,23380,23120,23280,20152.81641,9404700"
"3081,22360,22740,22360,22600,19564.15039,15263100"
"3082,22600,23020,22440,22600,19564.15039,12811600"
"3083,23080,23200,22880,23080,19979.67188,9157300"
"3084,23160,23580,23140,23360,20222.0625,9020050"
"3085,23580,24020,23380,23700,20516.38672,12303100"
"3086,24060,24060,23560,23740,20551.01953,11124050"
"3087,23740,23900,23480,23800,20602.96094,8842600"
"3088,23800,23840,23320,23500,20343.25586,8744950"
